"Model","WT1800"
"Comment",""
"Version","1.01"
"Date","2024/12/05"
"Time","10:31:22"

"<Settings>"
"Measurement Mode","Normal Mode"
"Sigma","SigmaA"
"Sigma Wiring","3P4W"
"Delta Measure Type","Star->Delta"
"Delta Measure Mode","RMS"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"Module","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A"
"Wiring","1P2W","SigmaA(3P4W)","SigmaA(3P4W)","SigmaA(3P4W)","1P2W","1P2W"
"Voltage Range","1.5V","600V","600V","600V","1.5V","1.5V"
"Terminal","Direct","Direct","Direct","Direct","Sensor","Direct"
"Current Range","    10mA","Auto","Auto","Auto","100mV","    10mA"
"Sensor Ratio","100.0000","10.0000","100.0000","10.0000","100.0000","10.0000"
"Line Filter","Off","Off","Off","Off","Off","Off"
"Frequency Filter","Off","Off","Off","Off","Off","Off"
"Scaling","On"
"Vt Ratio","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Ct Ratio","1.0000","2000.0001","1000.0000","1000.0000","1.0000","1.0000"
"Scaling Factor","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Sync Source","I1","I2","I3","I4","I5","I6"
"WP Type","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge"
"q Mode","dc","dc","dc","dc","dc","dc"
"Null U","Off","Off","Off","Off","Off","Off"
"Null I","Off","Off","Off","Off","Off","Off"
"Element Independent","On"
"Average","Off"
"F1(EFF)","P(E3)/P(E4)*100","Unit","%"
"F2(P-loss)","Off"
"F3(U-ripple)","Off"
"F4(I-ripple)","Off"
"F5(D-UrmsR)","Off"
"F6(D-UrmsS)","Off"
"F7(D-UrmsT)","Off"
"F8(D-UmnR)","Off"
"F9(D-UmnS)","Off"
"F10(D-UmnT)","Off"
"F11(PhiU3-U2)","Off"
"F12(PhiI1-I2)","Off"
"F13(PhiI2-I3)","Off"
"F14(PhiI3-I1)","Off"
"F15(Pp-p)","Off"
"F16(F16)","Off"
"F17(F17)","Off"
"F18(F18)","Off"
"F19(F19)","Off"
"F20(F20)","Off"
"Evt1(Ev1)","Off"
"Evt2(Ev2)","Off"
"Evt3(Ev3)","Off"
"Evt4(Ev4)","Off"
"Evt5(Ev5)","Off"
"Evt6(Ev6)","Off"
"Evt7(Ev7)","Off"
"Evt8(Ev8)","Off"
"S Formula","Urms X Irms"
"S,Q Formula","Type 1"
"PC Formula","IEC76(1976)","0.5000","0.5000"
"Phase Angle","180 degree"
"Update Rate","100ms"
"Crest Factor","3"
"eta1 Formula","P3/P4*100"
"eta2 Formula","P4/P3*100"
"eta3 Formula","Off"
"eta4 Formula","Off"

"<Settings (Harmonics)>"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"PLL Source","U4","U4","U4","U4","U4","U4"
"Order","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40"
"THD Formula","Total","Total","Total","Total","Total","Total"

"Store No.","Date","Time","Urms-E2[V]","Irms-E2[A]","P-E2[W]","S-E2[VA]","Q-E2[var]","PF-E2","Urms-E3[V]","Irms-E3[A]","P-E3[W]","S-E3[VA]","Q-E3[var]","PF-E3","Urms-E4[V]","Irms-E4[A]","P-E4[W]","S-E4[VA]","Q-E4[var]","PF-E4","Urms-SigA[V]","Irms-SigA[A]","P-SigA[W]","S-SigA[VA]","Q-SigA[var]","PF-SigA"
  683,2024/12/05,10:30:27,207.35E+00,10.931E+00,2.0296E+03,2.2665E+03,1.0088E+03,0.8955E+00,207.38E+00,10.597E+00,2.0000E+03,2.1977E+03,910.94E+00,0.9100E+00,207.45E+00,10.517E+00,1.9902E+03,2.1818E+03,894.04E+00,0.9122E+00,207.39E+00,10.682E+00,6.0198E+03,6.6459E+03,2.8138E+03,0.9058E+00
  684,2024/12/05,10:30:27,207.28E+00,10.931E+00,2.0294E+03,2.2657E+03,1.0073E+03,0.8957E+00,207.44E+00,10.603E+00,2.0020E+03,2.1994E+03,910.79E+00,0.9102E+00,207.42E+00,10.519E+00,1.9902E+03,2.1818E+03,894.09E+00,0.9122E+00,207.38E+00,10.684E+00,6.0216E+03,6.6469E+03,2.8122E+03,0.9059E+00
  685,2024/12/05,10:30:28,207.26E+00,10.939E+00,2.0285E+03,2.2673E+03,1.0127E+03,0.8947E+00,207.42E+00,10.602E+00,2.0023E+03,2.1990E+03,909.11E+00,0.9105E+00,207.37E+00,10.502E+00,1.9870E+03,2.1778E+03,891.59E+00,0.9124E+00,207.35E+00,10.681E+00,6.0178E+03,6.6441E+03,2.8134E+03,0.9057E+00
  686,2024/12/05,10:30:28,207.32E+00,10.930E+00,2.0277E+03,2.2659E+03,1.0114E+03,0.8949E+00,207.38E+00,10.609E+00,2.0024E+03,2.2000E+03,911.39E+00,0.9102E+00,207.38E+00,10.503E+00,1.9870E+03,2.1780E+03,892.01E+00,0.9123E+00,207.36E+00,10.680E+00,6.0171E+03,6.6440E+03,2.8148E+03,0.9056E+00
  687,2024/12/05,10:30:28,207.28E+00,10.925E+00,2.0272E+03,2.2645E+03,1.0093E+03,0.8952E+00,207.38E+00,10.612E+00,2.0027E+03,2.2007E+03,912.34E+00,0.9100E+00,207.43E+00,10.519E+00,1.9908E+03,2.1819E+03,892.91E+00,0.9124E+00,207.36E+00,10.685E+00,6.0206E+03,6.6471E+03,2.8145E+03,0.9058E+00
  688,2024/12/05,10:30:28,207.36E+00,10.914E+00,2.0268E+03,2.2631E+03,1.0070E+03,0.8956E+00,207.40E+00,10.607E+00,2.0023E+03,2.1999E+03,911.31E+00,0.9102E+00,207.38E+00,10.518E+00,1.9900E+03,2.1813E+03,893.42E+00,0.9123E+00,207.38E+00,10.680E+00,6.0190E+03,6.6444E+03,2.8117E+03,0.9059E+00
  689,2024/12/05,10:30:28,207.32E+00,10.929E+00,2.0289E+03,2.2659E+03,1.0087E+03,0.8954E+00,207.51E+00,10.613E+00,2.0053E+03,2.2024E+03,910.81E+00,0.9105E+00,207.25E+00,10.507E+00,1.9852E+03,2.1775E+03,894.70E+00,0.9117E+00,207.36E+00,10.683E+00,6.0195E+03,6.6458E+03,2.8143E+03,0.9057E+00
  690,2024/12/05,10:30:28,207.32E+00,10.936E+00,2.0294E+03,2.2673E+03,1.0111E+03,0.8951E+00,207.38E+00,10.592E+00,1.9996E+03,2.1965E+03,908.96E+00,0.9104E+00,207.25E+00,10.498E+00,1.9841E+03,2.1758E+03,892.82E+00,0.9119E+00,207.32E+00,10.675E+00,6.0131E+03,6.6395E+03,2.8128E+03,0.9057E+00
  691,2024/12/05,10:30:28,207.32E+00,10.912E+00,2.0249E+03,2.2623E+03,1.0088E+03,0.8951E+00,207.38E+00,10.574E+00,1.9961E+03,2.1928E+03,907.69E+00,0.9103E+00,207.40E+00,10.483E+00,1.9837E+03,2.1742E+03,889.96E+00,0.9124E+00,207.36E+00,10.656E+00,6.0047E+03,6.6292E+03,2.8065E+03,0.9058E+00
  692,2024/12/05,10:30:28,207.28E+00,10.913E+00,2.0247E+03,2.2621E+03,1.0088E+03,0.8951E+00,207.38E+00,10.591E+00,1.9986E+03,2.1964E+03,910.99E+00,0.9099E+00,207.38E+00,10.487E+00,1.9844E+03,2.1748E+03,890.02E+00,0.9124E+00,207.34E+00,10.664E+00,6.0076E+03,6.6333E+03,2.8098E+03,0.9057E+00
  693,2024/12/05,10:30:28,207.32E+00,10.906E+00,2.0248E+03,2.2610E+03,1.0060E+03,0.8956E+00,207.33E+00,10.585E+00,1.9971E+03,2.1945E+03,909.73E+00,0.9100E+00,207.30E+00,10.479E+00,1.9811E+03,2.1723E+03,891.02E+00,0.9120E+00,207.32E+00,10.656E+00,6.0030E+03,6.6278E+03,2.8067E+03,0.9057E+00
  694,2024/12/05,10:30:28,207.32E+00,10.908E+00,2.0254E+03,2.2614E+03,1.0058E+03,0.8956E+00,207.33E+00,10.579E+00,1.9960E+03,2.1933E+03,909.22E+00,0.9100E+00,207.29E+00,10.488E+00,1.9825E+03,2.1740E+03,892.31E+00,0.9119E+00,207.32E+00,10.658E+00,6.0038E+03,6.6287E+03,2.8073E+03,0.9057E+00
  695,2024/12/05,10:30:29,207.28E+00,10.908E+00,2.0245E+03,2.2609E+03,1.0066E+03,0.8954E+00,207.47E+00,10.585E+00,1.9996E+03,2.1960E+03,907.57E+00,0.9106E+00,207.34E+00,10.490E+00,1.9842E+03,2.1751E+03,891.10E+00,0.9122E+00,207.36E+00,10.661E+00,6.0083E+03,6.6320E+03,2.8053E+03,0.9060E+00
  696,2024/12/05,10:30:29,207.27E+00,10.904E+00,2.0232E+03,2.2600E+03,1.0070E+03,0.8952E+00,207.42E+00,10.582E+00,1.9983E+03,2.1950E+03,908.19E+00,0.9104E+00,207.42E+00,10.488E+00,1.9855E+03,2.1754E+03,888.84E+00,0.9127E+00,207.37E+00,10.658E+00,6.0070E+03,6.6303E+03,2.8040E+03,0.9060E+00
  697,2024/12/05,10:30:29,207.27E+00,10.906E+00,2.0245E+03,2.2606E+03,1.0058E+03,0.8956E+00,207.39E+00,10.591E+00,1.9988E+03,2.1964E+03,910.43E+00,0.9100E+00,207.33E+00,10.480E+00,1.9827E+03,2.1728E+03,888.67E+00,0.9125E+00,207.33E+00,10.659E+00,6.0061E+03,6.6298E+03,2.8049E+03,0.9059E+00
  698,2024/12/05,10:30:29,207.31E+00,10.898E+00,2.0235E+03,2.2594E+03,1.0050E+03,0.8956E+00,207.47E+00,10.594E+00,2.0006E+03,2.1980E+03,910.41E+00,0.9102E+00,207.38E+00,10.485E+00,1.9844E+03,2.1745E+03,889.14E+00,0.9126E+00,207.39E+00,10.659E+00,6.0085E+03,6.6318E+03,2.8045E+03,0.9060E+00
  699,2024/12/05,10:30:29,207.28E+00,10.900E+00,2.0238E+03,2.2594E+03,1.0045E+03,0.8957E+00,207.52E+00,10.589E+00,2.0008E+03,2.1974E+03,908.41E+00,0.9105E+00,207.42E+00,10.488E+00,1.9846E+03,2.1753E+03,890.80E+00,0.9123E+00,207.41E+00,10.659E+00,6.0092E+03,6.6321E+03,2.8037E+03,0.9061E+00
  700,2024/12/05,10:30:29,207.32E+00,10.909E+00,2.0267E+03,2.2616E+03,1.0035E+03,0.8962E+00,207.38E+00,10.580E+00,1.9978E+03,2.1941E+03,907.11E+00,0.9105E+00,207.38E+00,10.490E+00,1.9851E+03,2.1754E+03,889.85E+00,0.9125E+00,207.36E+00,10.660E+00,6.0097E+03,6.6311E+03,2.8005E+03,0.9063E+00
  701,2024/12/05,10:30:29,207.35E+00,10.937E+00,2.0321E+03,2.2678E+03,1.0069E+03,0.8960E+00,207.38E+00,10.603E+00,2.0024E+03,2.1988E+03,908.38E+00,0.9107E+00,207.30E+00,10.499E+00,1.9862E+03,2.1765E+03,889.94E+00,0.9126E+00,207.34E+00,10.680E+00,6.0207E+03,6.6431E+03,2.8052E+03,0.9063E+00
  702,2024/12/05,10:30:29,207.31E+00,10.929E+00,2.0296E+03,2.2656E+03,1.0068E+03,0.8958E+00,207.48E+00,10.615E+00,2.0051E+03,2.2024E+03,911.08E+00,0.9104E+00,207.33E+00,10.496E+00,1.9854E+03,2.1761E+03,890.70E+00,0.9124E+00,207.37E+00,10.680E+00,6.0202E+03,6.6441E+03,2.8086E+03,0.9061E+00
  703,2024/12/05,10:30:29,207.27E+00,10.920E+00,2.0282E+03,2.2634E+03,1.0047E+03,0.8961E+00,207.46E+00,10.621E+00,2.0061E+03,2.2035E+03,911.59E+00,0.9104E+00,207.38E+00,10.507E+00,1.9887E+03,2.1790E+03,890.52E+00,0.9127E+00,207.37E+00,10.683E+00,6.0230E+03,6.6459E+03,2.8068E+03,0.9063E+00
  704,2024/12/05,10:30:29,207.34E+00,10.910E+00,2.0275E+03,2.2621E+03,1.0032E+03,0.8963E+00,207.46E+00,10.609E+00,2.0034E+03,2.2010E+03,911.42E+00,0.9102E+00,207.37E+00,10.511E+00,1.9885E+03,2.1796E+03,892.52E+00,0.9123E+00,207.39E+00,10.677E+00,6.0195E+03,6.6428E+03,2.8071E+03,0.9062E+00
  705,2024/12/05,10:30:30,207.32E+00,10.922E+00,2.0293E+03,2.2643E+03,1.0045E+03,0.8962E+00,207.46E+00,10.609E+00,2.0040E+03,2.2009E+03,909.93E+00,0.9105E+00,207.38E+00,10.511E+00,1.9885E+03,2.1798E+03,893.02E+00,0.9122E+00,207.38E+00,10.681E+00,6.0218E+03,6.6451E+03,2.8075E+03,0.9062E+00
  706,2024/12/05,10:30:30,207.27E+00,10.917E+00,2.0280E+03,2.2628E+03,1.0038E+03,0.8962E+00,207.42E+00,10.605E+00,2.0031E+03,2.1996E+03,908.88E+00,0.9106E+00,207.37E+00,10.504E+00,1.9876E+03,2.1782E+03,891.04E+00,0.9125E+00,207.35E+00,10.675E+00,6.0187E+03,6.6407E+03,2.8038E+03,0.9063E+00
  707,2024/12/05,10:30:30,207.32E+00,10.924E+00,2.0295E+03,2.2648E+03,1.0052E+03,0.8961E+00,207.50E+00,10.614E+00,2.0054E+03,2.2023E+03,910.24E+00,0.9106E+00,207.37E+00,10.500E+00,1.9869E+03,2.1773E+03,890.39E+00,0.9126E+00,207.40E+00,10.679E+00,6.0219E+03,6.6444E+03,2.8058E+03,0.9063E+00
  708,2024/12/05,10:30:30,207.31E+00,10.930E+00,2.0305E+03,2.2659E+03,1.0057E+03,0.8961E+00,207.50E+00,10.621E+00,2.0065E+03,2.2038E+03,911.42E+00,0.9105E+00,207.37E+00,10.503E+00,1.9876E+03,2.1780E+03,890.61E+00,0.9126E+00,207.40E+00,10.684E+00,6.0246E+03,6.6477E+03,2.8077E+03,0.9063E+00
  709,2024/12/05,10:30:30,207.38E+00,10.918E+00,2.0298E+03,2.2643E+03,1.0033E+03,0.8965E+00,207.41E+00,10.614E+00,2.0039E+03,2.2014E+03,911.40E+00,0.9103E+00,207.37E+00,10.507E+00,1.9882E+03,2.1790E+03,891.52E+00,0.9125E+00,207.39E+00,10.680E+00,6.0220E+03,6.6447E+03,2.8062E+03,0.9063E+00
  710,2024/12/05,10:30:30,207.41E+00,10.917E+00,2.0300E+03,2.2643E+03,1.0031E+03,0.8965E+00,207.45E+00,10.607E+00,2.0035E+03,2.2004E+03,909.86E+00,0.9105E+00,207.42E+00,10.510E+00,1.9883E+03,2.1799E+03,893.60E+00,0.9121E+00,207.43E+00,10.678E+00,6.0218E+03,6.6446E+03,2.8065E+03,0.9063E+00
  711,2024/12/05,10:30:30,207.35E+00,10.935E+00,2.0325E+03,2.2674E+03,1.0050E+03,0.8964E+00,207.50E+00,10.612E+00,2.0057E+03,2.2021E+03,908.99E+00,0.9108E+00,207.33E+00,10.506E+00,1.9877E+03,2.1783E+03,891.13E+00,0.9125E+00,207.40E+00,10.685E+00,6.0259E+03,6.6477E+03,2.8051E+03,0.9065E+00
  712,2024/12/05,10:30:30,207.36E+00,10.928E+00,2.0298E+03,2.2661E+03,1.0076E+03,0.8957E+00,207.50E+00,10.619E+00,2.0063E+03,2.2034E+03,910.96E+00,0.9105E+00,207.25E+00,10.493E+00,1.9839E+03,2.1746E+03,890.59E+00,0.9123E+00,207.37E+00,10.680E+00,6.0199E+03,6.6441E+03,2.8091E+03,0.9061E+00
  713,2024/12/05,10:30:30,207.43E+00,10.939E+00,2.0342E+03,2.2691E+03,1.0054E+03,0.8965E+00,207.50E+00,10.618E+00,2.0056E+03,2.2032E+03,912.14E+00,0.9103E+00,207.30E+00,10.505E+00,1.9871E+03,2.1777E+03,890.95E+00,0.9125E+00,207.41E+00,10.687E+00,6.0269E+03,6.6500E+03,2.8085E+03,0.9063E+00
  714,2024/12/05,10:30:30,207.39E+00,10.927E+00,2.0313E+03,2.2662E+03,1.0047E+03,0.8964E+00,207.42E+00,10.616E+00,2.0040E+03,2.2019E+03,912.29E+00,0.9101E+00,207.35E+00,10.511E+00,1.9880E+03,2.1793E+03,892.88E+00,0.9122E+00,207.38E+00,10.685E+00,6.0234E+03,6.6474E+03,2.8098E+03,0.9061E+00
  715,2024/12/05,10:30:31,207.38E+00,10.920E+00,2.0302E+03,2.2647E+03,1.0035E+03,0.8965E+00,207.46E+00,10.614E+00,2.0048E+03,2.2020E+03,910.95E+00,0.9104E+00,207.39E+00,10.517E+00,1.9894E+03,2.1810E+03,893.99E+00,0.9121E+00,207.41E+00,10.684E+00,6.0243E+03,6.6477E+03,2.8085E+03,0.9062E+00
  716,2024/12/05,10:30:31,207.33E+00,10.935E+00,2.0320E+03,2.2671E+03,1.0055E+03,0.8963E+00,207.51E+00,10.621E+00,2.0075E+03,2.2038E+03,909.36E+00,0.9109E+00,207.34E+00,10.504E+00,1.9865E+03,2.1779E+03,892.85E+00,0.9121E+00,207.39E+00,10.686E+00,6.0259E+03,6.6489E+03,2.8077E+03,0.9063E+00
  717,2024/12/05,10:30:31,207.38E+00,10.933E+00,2.0322E+03,2.2674E+03,1.0056E+03,0.8963E+00,207.46E+00,10.612E+00,2.0047E+03,2.2015E+03,909.60E+00,0.9106E+00,207.35E+00,10.505E+00,1.9874E+03,2.1781E+03,891.40E+00,0.9124E+00,207.40E+00,10.683E+00,6.0243E+03,6.6469E+03,2.8066E+03,0.9063E+00
  718,2024/12/05,10:30:31,207.42E+00,10.930E+00,2.0320E+03,2.2672E+03,1.0056E+03,0.8963E+00,207.46E+00,10.619E+00,2.0056E+03,2.2030E+03,911.49E+00,0.9104E+00,207.30E+00,10.498E+00,1.9856E+03,2.1763E+03,891.01E+00,0.9123E+00,207.39E+00,10.682E+00,6.0231E+03,6.6465E+03,2.8081E+03,0.9062E+00
  719,2024/12/05,10:30:31,207.39E+00,10.924E+00,2.0308E+03,2.2654E+03,1.0039E+03,0.8964E+00,207.45E+00,10.624E+00,2.0058E+03,2.2039E+03,913.10E+00,0.9101E+00,207.30E+00,10.503E+00,1.9863E+03,2.1772E+03,891.57E+00,0.9123E+00,207.38E+00,10.683E+00,6.0230E+03,6.6466E+03,2.8086E+03,0.9062E+00
  720,2024/12/05,10:30:31,207.38E+00,10.931E+00,2.0327E+03,2.2668E+03,1.0033E+03,0.8967E+00,207.41E+00,10.616E+00,2.0046E+03,2.2019E+03,910.92E+00,0.9104E+00,207.37E+00,10.523E+00,1.9911E+03,2.1822E+03,893.10E+00,0.9124E+00,207.39E+00,10.690E+00,6.0284E+03,6.6509E+03,2.8073E+03,0.9064E+00
  721,2024/12/05,10:30:31,207.43E+00,10.930E+00,2.0329E+03,2.2673E+03,1.0040E+03,0.8966E+00,207.37E+00,10.597E+00,2.0005E+03,2.1975E+03,909.36E+00,0.9104E+00,207.30E+00,10.499E+00,1.9852E+03,2.1765E+03,892.38E+00,0.9121E+00,207.37E+00,10.675E+00,6.0185E+03,6.6413E+03,2.8057E+03,0.9062E+00
  722,2024/12/05,10:30:31,207.43E+00,10.931E+00,2.0320E+03,2.2674E+03,1.0060E+03,0.8962E+00,207.46E+00,10.607E+00,2.0044E+03,2.2005E+03,908.14E+00,0.9109E+00,207.30E+00,10.496E+00,1.9850E+03,2.1757E+03,890.89E+00,0.9123E+00,207.39E+00,10.678E+00,6.0213E+03,6.6436E+03,2.8050E+03,0.9063E+00
  723,2024/12/05,10:30:31,207.41E+00,10.911E+00,2.0283E+03,2.2631E+03,1.0038E+03,0.8963E+00,207.50E+00,10.613E+00,2.0056E+03,2.2023E+03,909.68E+00,0.9107E+00,207.42E+00,10.505E+00,1.9891E+03,2.1790E+03,889.71E+00,0.9128E+00,207.45E+00,10.677E+00,6.0230E+03,6.6444E+03,2.8032E+03,0.9065E+00
  724,2024/12/05,10:30:31,207.44E+00,10.929E+00,2.0327E+03,2.2671E+03,1.0039E+03,0.8966E+00,207.41E+00,10.614E+00,2.0041E+03,2.2014E+03,910.98E+00,0.9104E+00,207.30E+00,10.497E+00,1.9853E+03,2.1760E+03,890.76E+00,0.9124E+00,207.38E+00,10.680E+00,6.0222E+03,6.6445E+03,2.8056E+03,0.9063E+00
  725,2024/12/05,10:30:32,207.43E+00,10.919E+00,2.0309E+03,2.2649E+03,1.0026E+03,0.8967E+00,207.41E+00,10.604E+00,2.0018E+03,2.1994E+03,911.13E+00,0.9102E+00,207.34E+00,10.503E+00,1.9871E+03,2.1777E+03,891.02E+00,0.9125E+00,207.39E+00,10.675E+00,6.0198E+03,6.6420E+03,2.8048E+03,0.9063E+00
  726,2024/12/05,10:30:32,207.45E+00,10.936E+00,2.0347E+03,2.2687E+03,1.0035E+03,0.8969E+00,207.51E+00,10.610E+00,2.0057E+03,2.2018E+03,908.37E+00,0.9109E+00,207.33E+00,10.500E+00,1.9855E+03,2.1770E+03,892.75E+00,0.9120E+00,207.43E+00,10.682E+00,6.0259E+03,6.6475E+03,2.8046E+03,0.9065E+00
  727,2024/12/05,10:30:32,207.37E+00,10.934E+00,2.0327E+03,2.2674E+03,1.0045E+03,0.8965E+00,207.47E+00,10.608E+00,2.0049E+03,2.2008E+03,907.80E+00,0.9110E+00,207.35E+00,10.503E+00,1.9875E+03,2.1777E+03,890.04E+00,0.9127E+00,207.40E+00,10.681E+00,6.0250E+03,6.6458E+03,2.8024E+03,0.9066E+00
  728,2024/12/05,10:30:32,207.42E+00,10.933E+00,2.0329E+03,2.2677E+03,1.0049E+03,0.8965E+00,207.45E+00,10.611E+00,2.0043E+03,2.2013E+03,910.25E+00,0.9105E+00,207.30E+00,10.492E+00,1.9844E+03,2.1750E+03,890.34E+00,0.9124E+00,207.39E+00,10.679E+00,6.0216E+03,6.6440E+03,2.8055E+03,0.9063E+00
  729,2024/12/05,10:30:32,207.42E+00,10.922E+00,2.0320E+03,2.2654E+03,1.0015E+03,0.8970E+00,207.47E+00,10.616E+00,2.0052E+03,2.2024E+03,910.90E+00,0.9105E+00,207.38E+00,10.508E+00,1.9889E+03,2.1792E+03,890.40E+00,0.9127E+00,207.42E+00,10.682E+00,6.0261E+03,6.6470E+03,2.8028E+03,0.9066E+00
  730,2024/12/05,10:30:32,207.47E+00,10.929E+00,2.0335E+03,2.2674E+03,1.0030E+03,0.8968E+00,207.45E+00,10.615E+00,2.0052E+03,2.2021E+03,910.19E+00,0.9106E+00,207.38E+00,10.516E+00,1.9903E+03,2.1808E+03,891.59E+00,0.9126E+00,207.43E+00,10.687E+00,6.0290E+03,6.6504E+03,2.8048E+03,0.9066E+00
  731,2024/12/05,10:30:32,207.34E+00,10.894E+00,2.0240E+03,2.2589E+03,1.0029E+03,0.8960E+00,207.41E+00,10.577E+00,1.9972E+03,2.1939E+03,907.82E+00,0.9104E+00,207.41E+00,10.486E+00,1.9843E+03,2.1750E+03,890.52E+00,0.9123E+00,207.39E+00,10.653E+00,6.0056E+03,6.6277E+03,2.8012E+03,0.9061E+00
  732,2024/12/05,10:30:32,207.36E+00,10.910E+00,2.0277E+03,2.2624E+03,1.0035E+03,0.8962E+00,207.40E+00,10.586E+00,1.9997E+03,2.1956E+03,906.60E+00,0.9108E+00,207.38E+00,10.487E+00,1.9850E+03,2.1749E+03,888.78E+00,0.9127E+00,207.38E+00,10.661E+00,6.0124E+03,6.6329E+03,2.7989E+03,0.9064E+00
  733,2024/12/05,10:30:32,207.35E+00,10.893E+00,2.0247E+03,2.2586E+03,1.0009E+03,0.8964E+00,207.45E+00,10.593E+00,2.0016E+03,2.1975E+03,906.98E+00,0.9109E+00,207.38E+00,10.480E+00,1.9837E+03,2.1733E+03,887.89E+00,0.9127E+00,207.39E+00,10.655E+00,6.0100E+03,6.6294E+03,2.7958E+03,0.9066E+00
  734,2024/12/05,10:30:32,207.34E+00,10.900E+00,2.0261E+03,2.2601E+03,1.0014E+03,0.8965E+00,207.51E+00,10.602E+00,2.0034E+03,2.2000E+03,909.13E+00,0.9106E+00,207.35E+00,10.480E+00,1.9834E+03,2.1731E+03,887.90E+00,0.9127E+00,207.40E+00,10.661E+00,6.0129E+03,6.6332E+03,2.7985E+03,0.9065E+00
  735,2024/12/05,10:30:33,207.38E+00,10.912E+00,2.0286E+03,2.2628E+03,1.0026E+03,0.8965E+00,207.41E+00,10.591E+00,1.9996E+03,2.1967E+03,909.26E+00,0.9103E+00,207.34E+00,10.488E+00,1.9845E+03,2.1747E+03,889.30E+00,0.9126E+00,207.38E+00,10.664E+00,6.0127E+03,6.6341E+03,2.8012E+03,0.9063E+00
  736,2024/12/05,10:30:33,207.35E+00,10.902E+00,2.0257E+03,2.2605E+03,1.0033E+03,0.8961E+00,207.41E+00,10.584E+00,1.9990E+03,2.1953E+03,907.31E+00,0.9106E+00,207.42E+00,10.491E+00,1.9854E+03,2.1760E+03,890.78E+00,0.9124E+00,207.39E+00,10.659E+00,6.0100E+03,6.6318E+03,2.8014E+03,0.9062E+00
  737,2024/12/05,10:30:33,207.39E+00,10.925E+00,2.0311E+03,2.2658E+03,1.0043E+03,0.8964E+00,207.46E+00,10.582E+00,1.9992E+03,2.1953E+03,906.83E+00,0.9107E+00,207.29E+00,10.480E+00,1.9818E+03,2.1724E+03,889.90E+00,0.9122E+00,207.38E+00,10.662E+00,6.0121E+03,6.6335E+03,2.8010E+03,0.9063E+00
  738,2024/12/05,10:30:33,207.38E+00,10.916E+00,2.0289E+03,2.2638E+03,1.0042E+03,0.8962E+00,207.50E+00,10.592E+00,2.0017E+03,2.1979E+03,907.70E+00,0.9107E+00,207.29E+00,10.474E+00,1.9809E+03,2.1711E+03,888.62E+00,0.9124E+00,207.39E+00,10.661E+00,6.0115E+03,6.6328E+03,2.8005E+03,0.9063E+00
  739,2024/12/05,10:30:33,207.38E+00,10.913E+00,2.0282E+03,2.2631E+03,1.0040E+03,0.8962E+00,207.51E+00,10.593E+00,2.0015E+03,2.1981E+03,908.55E+00,0.9106E+00,207.30E+00,10.474E+00,1.9812E+03,2.1712E+03,888.38E+00,0.9125E+00,207.40E+00,10.660E+00,6.0109E+03,6.6324E+03,2.8010E+03,0.9063E+00
  740,2024/12/05,10:30:33,207.37E+00,10.914E+00,2.0288E+03,2.2632E+03,1.0030E+03,0.8964E+00,207.52E+00,10.596E+00,2.0020E+03,2.1989E+03,909.43E+00,0.9105E+00,207.35E+00,10.487E+00,1.9838E+03,2.1744E+03,890.33E+00,0.9123E+00,207.41E+00,10.666E+00,6.0146E+03,6.6365E+03,2.8028E+03,0.9063E+00
  741,2024/12/05,10:30:33,207.45E+00,10.919E+00,2.0311E+03,2.2652E+03,1.0029E+03,0.8967E+00,207.42E+00,10.605E+00,2.0025E+03,2.1996E+03,910.11E+00,0.9104E+00,207.43E+00,10.511E+00,1.9904E+03,2.1803E+03,889.94E+00,0.9129E+00,207.43E+00,10.678E+00,6.0240E+03,6.6451E+03,2.8029E+03,0.9065E+00
  742,2024/12/05,10:30:33,207.36E+00,10.929E+00,2.0306E+03,2.2661E+03,1.0060E+03,0.8961E+00,207.51E+00,10.613E+00,2.0065E+03,2.2024E+03,907.92E+00,0.9111E+00,207.43E+00,10.509E+00,1.9887E+03,2.1797E+03,892.30E+00,0.9124E+00,207.43E+00,10.683E+00,6.0258E+03,6.6482E+03,2.8062E+03,0.9064E+00
  743,2024/12/05,10:30:33,207.50E+00,10.945E+00,2.0361E+03,2.2711E+03,1.0061E+03,0.8965E+00,207.46E+00,10.610E+00,2.0047E+03,2.2011E+03,908.92E+00,0.9108E+00,207.32E+00,10.500E+00,1.9862E+03,2.1770E+03,891.16E+00,0.9124E+00,207.43E+00,10.685E+00,6.0270E+03,6.6492E+03,2.8061E+03,0.9064E+00
