"Model","WT1800"
"Comment",""
"Version","1.01"
"Date","2024/12/05"
"Time","15:05:17"

"<Settings>"
"Measurement Mode","Normal Mode"
"Sigma","SigmaA"
"Sigma Wiring","3P4W"
"Delta Measure Type","Star->Delta"
"Delta Measure Mode","RMS"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"Module","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A"
"Wiring","1P2W","SigmaA(3P4W)","SigmaA(3P4W)","SigmaA(3P4W)","1P2W","1P2W"
"Voltage Range","1.5V","600V","600V","600V","1.5V","1.5V"
"Terminal","Direct","Direct","Direct","Direct","Sensor","Direct"
"Current Range","    10mA","Auto","Auto","Auto","100mV","    10mA"
"Sensor Ratio","100.0000","10.0000","100.0000","10.0000","100.0000","10.0000"
"Line Filter","Off","Off","Off","Off","Off","Off"
"Frequency Filter","Off","Off","Off","Off","Off","Off"
"Scaling","On"
"Vt Ratio","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Ct Ratio","1.0000","2000.0001","1000.0000","1000.0000","1.0000","1.0000"
"Scaling Factor","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Sync Source","I1","I2","I3","I4","I5","I6"
"WP Type","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge"
"q Mode","dc","dc","dc","dc","dc","dc"
"Null U","Off","Off","Off","Off","Off","Off"
"Null I","Off","Off","Off","Off","Off","Off"
"Element Independent","On"
"Average","Off"
"F1(EFF)","P(E3)/P(E4)*100","Unit","%"
"F2(P-loss)","Off"
"F3(U-ripple)","Off"
"F4(I-ripple)","Off"
"F5(D-UrmsR)","Off"
"F6(D-UrmsS)","Off"
"F7(D-UrmsT)","Off"
"F8(D-UmnR)","Off"
"F9(D-UmnS)","Off"
"F10(D-UmnT)","Off"
"F11(PhiU3-U2)","Off"
"F12(PhiI1-I2)","Off"
"F13(PhiI2-I3)","Off"
"F14(PhiI3-I1)","Off"
"F15(Pp-p)","Off"
"F16(F16)","Off"
"F17(F17)","Off"
"F18(F18)","Off"
"F19(F19)","Off"
"F20(F20)","Off"
"Evt1(Ev1)","Off"
"Evt2(Ev2)","Off"
"Evt3(Ev3)","Off"
"Evt4(Ev4)","Off"
"Evt5(Ev5)","Off"
"Evt6(Ev6)","Off"
"Evt7(Ev7)","Off"
"Evt8(Ev8)","Off"
"S Formula","Urms X Irms"
"S,Q Formula","Type 1"
"PC Formula","IEC76(1976)","0.5000","0.5000"
"Phase Angle","180 degree"
"Update Rate","100ms"
"Crest Factor","3"
"eta1 Formula","P3/P4*100"
"eta2 Formula","P4/P3*100"
"eta3 Formula","Off"
"eta4 Formula","Off"

"<Settings (Harmonics)>"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"PLL Source","U4","U4","U4","U4","U4","U4"
"Order","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40"
"THD Formula","Total","Total","Total","Total","Total","Total"

"Store No.","Date","Time","Urms-E2[V]","Irms-E2[A]","P-E2[W]","S-E2[VA]","Q-E2[var]","PF-E2","Urms-E3[V]","Irms-E3[A]","P-E3[W]","S-E3[VA]","Q-E3[var]","PF-E3","Urms-E4[V]","Irms-E4[A]","P-E4[W]","S-E4[VA]","Q-E4[var]","PF-E4","Urms-SigA[V]","Irms-SigA[A]","P-SigA[W]","S-SigA[VA]","Q-SigA[var]","PF-SigA"
  710,2024/12/05,15:04:25,206.60E+00,10.336E+00,2.0477E+03,2.1355E+03,-606.01E+00,0.9589E+00,206.69E+00,9.8683E+00,1.9295E+03,2.0397E+03,-661.56E+00,0.9459E+00,206.88E+00,10.226E+00,2.0104E+03,2.1155E+03,-658.52E+00,0.9503E+00,206.72E+00,10.143E+00,5.9875E+03,6.2907E+03,-1.9261E+03,0.9518E+00
  711,2024/12/05,15:04:25,206.65E+00,10.351E+00,2.0524E+03,2.1391E+03,-602.56E+00,0.9595E+00,206.86E+00,9.8856E+00,1.9343E+03,2.0449E+03,-663.53E+00,0.9459E+00,206.89E+00,10.231E+00,2.0115E+03,2.1166E+03,-658.56E+00,0.9504E+00,206.80E+00,10.156E+00,5.9982E+03,6.3006E+03,-1.9246E+03,0.9520E+00
  712,2024/12/05,15:04:25,206.59E+00,10.355E+00,2.0528E+03,2.1392E+03,-601.73E+00,0.9596E+00,206.95E+00,9.8883E+00,1.9371E+03,2.0464E+03,-659.84E+00,0.9466E+00,206.87E+00,10.217E+00,2.0082E+03,2.1136E+03,-659.12E+00,0.9501E+00,206.81E+00,10.153E+00,5.9981E+03,6.2992E+03,-1.9207E+03,0.9522E+00
  713,2024/12/05,15:04:25,206.80E+00,10.353E+00,2.0541E+03,2.1409E+03,-603.45E+00,0.9595E+00,206.94E+00,9.8957E+00,1.9389E+03,2.0478E+03,-659.00E+00,0.9468E+00,206.88E+00,10.229E+00,2.0100E+03,2.1162E+03,-661.93E+00,0.9498E+00,206.87E+00,10.159E+00,6.0030E+03,6.3049E+03,-1.9244E+03,0.9521E+00
  714,2024/12/05,15:04:25,206.72E+00,10.347E+00,2.0518E+03,2.1389E+03,-604.13E+00,0.9593E+00,206.80E+00,9.8816E+00,1.9349E+03,2.0436E+03,-657.58E+00,0.9468E+00,206.87E+00,10.234E+00,2.0118E+03,2.1172E+03,-659.51E+00,0.9502E+00,206.80E+00,10.154E+00,5.9985E+03,6.2996E+03,-1.9212E+03,0.9522E+00
  715,2024/12/05,15:04:26,206.83E+00,10.350E+00,2.0524E+03,2.1407E+03,-608.74E+00,0.9587E+00,206.86E+00,9.8817E+00,1.9337E+03,2.0441E+03,-662.71E+00,0.9460E+00,206.88E+00,10.238E+00,2.0132E+03,2.1181E+03,-658.21E+00,0.9505E+00,206.86E+00,10.157E+00,5.9993E+03,6.3029E+03,-1.9297E+03,0.9518E+00
  716,2024/12/05,15:04:26,206.93E+00,10.365E+00,2.0587E+03,2.1448E+03,-601.62E+00,0.9599E+00,206.95E+00,9.8864E+00,1.9358E+03,2.0460E+03,-662.40E+00,0.9461E+00,206.87E+00,10.228E+00,2.0112E+03,2.1160E+03,-657.70E+00,0.9505E+00,206.92E+00,10.160E+00,6.0057E+03,6.3068E+03,-1.9217E+03,0.9523E+00
  717,2024/12/05,15:04:26,206.78E+00,10.358E+00,2.0559E+03,2.1418E+03,-600.65E+00,0.9599E+00,206.85E+00,9.8804E+00,1.9338E+03,2.0437E+03,-661.23E+00,0.9462E+00,206.87E+00,10.220E+00,2.0091E+03,2.1143E+03,-658.77E+00,0.9502E+00,206.83E+00,10.153E+00,5.9988E+03,6.2999E+03,-1.9206E+03,0.9522E+00
  718,2024/12/05,15:04:26,206.85E+00,10.359E+00,2.0567E+03,2.1428E+03,-601.25E+00,0.9598E+00,206.95E+00,9.8944E+00,1.9388E+03,2.0477E+03,-658.75E+00,0.9468E+00,206.89E+00,10.228E+00,2.0103E+03,2.1160E+03,-660.48E+00,0.9500E+00,206.90E+00,10.160E+00,6.0058E+03,6.3064E+03,-1.9205E+03,0.9523E+00
  719,2024/12/05,15:04:26,206.52E+00,10.343E+00,2.0494E+03,2.1360E+03,-602.02E+00,0.9595E+00,206.80E+00,9.8828E+00,1.9344E+03,2.0437E+03,-659.47E+00,0.9465E+00,206.94E+00,10.236E+00,2.0127E+03,2.1182E+03,-660.33E+00,0.9502E+00,206.75E+00,10.154E+00,5.9965E+03,6.2979E+03,-1.9218E+03,0.9521E+00
  720,2024/12/05,15:04:26,206.59E+00,10.341E+00,2.0493E+03,2.1365E+03,-604.06E+00,0.9592E+00,206.85E+00,9.8936E+00,1.9372E+03,2.0465E+03,-659.88E+00,0.9466E+00,206.87E+00,10.235E+00,2.0125E+03,2.1174E+03,-658.05E+00,0.9505E+00,206.77E+00,10.157E+00,5.9990E+03,6.3004E+03,-1.9220E+03,0.9522E+00
  721,2024/12/05,15:04:26,206.85E+00,10.360E+00,2.0567E+03,2.1431E+03,-602.22E+00,0.9597E+00,206.85E+00,9.8777E+00,1.9326E+03,2.0432E+03,-663.14E+00,0.9459E+00,206.87E+00,10.228E+00,2.0110E+03,2.1159E+03,-657.94E+00,0.9504E+00,206.86E+00,10.155E+00,6.0003E+03,6.3022E+03,-1.9233E+03,0.9521E+00
  722,2024/12/05,15:04:26,206.59E+00,10.341E+00,2.0504E+03,2.1362E+03,-599.57E+00,0.9598E+00,206.78E+00,9.8810E+00,1.9331E+03,2.0432E+03,-661.73E+00,0.9461E+00,206.89E+00,10.223E+00,2.0101E+03,2.1151E+03,-658.42E+00,0.9503E+00,206.75E+00,10.148E+00,5.9935E+03,6.2946E+03,-1.9197E+03,0.9522E+00
  723,2024/12/05,15:04:26,206.75E+00,10.349E+00,2.0534E+03,2.1395E+03,-601.12E+00,0.9597E+00,206.97E+00,9.8884E+00,1.9377E+03,2.0467E+03,-658.95E+00,0.9468E+00,206.88E+00,10.221E+00,2.0085E+03,2.1146E+03,-661.22E+00,0.9499E+00,206.87E+00,10.153E+00,5.9996E+03,6.3008E+03,-1.9213E+03,0.9522E+00
  724,2024/12/05,15:04:26,206.64E+00,10.341E+00,2.0498E+03,2.1368E+03,-603.60E+00,0.9593E+00,206.84E+00,9.8855E+00,1.9358E+03,2.0448E+03,-658.57E+00,0.9467E+00,206.88E+00,10.234E+00,2.0114E+03,2.1172E+03,-660.85E+00,0.9500E+00,206.79E+00,10.153E+00,5.9969E+03,6.2987E+03,-1.9230E+03,0.9521E+00
  725,2024/12/05,15:04:27,206.79E+00,10.335E+00,2.0499E+03,2.1372E+03,-604.35E+00,0.9592E+00,206.85E+00,9.8859E+00,1.9361E+03,2.0449E+03,-658.17E+00,0.9468E+00,206.95E+00,10.233E+00,2.0125E+03,2.1178E+03,-659.24E+00,0.9503E+00,206.86E+00,10.151E+00,5.9985E+03,6.2998E+03,-1.9218E+03,0.9522E+00
  726,2024/12/05,15:04:27,206.79E+00,10.358E+00,2.0547E+03,2.1418E+03,-604.56E+00,0.9593E+00,206.89E+00,9.8862E+00,1.9349E+03,2.0454E+03,-663.06E+00,0.9460E+00,206.88E+00,10.232E+00,2.0118E+03,2.1168E+03,-658.69E+00,0.9504E+00,206.85E+00,10.159E+00,6.0014E+03,6.3040E+03,-1.9263E+03,0.9520E+00
  727,2024/12/05,15:04:27,206.73E+00,10.361E+00,2.0557E+03,2.1419E+03,-601.31E+00,0.9598E+00,206.85E+00,9.8812E+00,1.9338E+03,2.0439E+03,-661.89E+00,0.9461E+00,206.88E+00,10.229E+00,2.0109E+03,2.1162E+03,-658.94E+00,0.9503E+00,206.82E+00,10.157E+00,6.0005E+03,6.3019E+03,-1.9221E+03,0.9522E+00
  728,2024/12/05,15:04:27,206.79E+00,10.356E+00,2.0549E+03,2.1416E+03,-603.18E+00,0.9595E+00,206.95E+00,9.8880E+00,1.9371E+03,2.0463E+03,-659.77E+00,0.9466E+00,206.88E+00,10.221E+00,2.0085E+03,2.1145E+03,-661.04E+00,0.9499E+00,206.87E+00,10.155E+00,6.0004E+03,6.3024E+03,-1.9240E+03,0.9521E+00
  729,2024/12/05,15:04:27,206.79E+00,10.354E+00,2.0541E+03,2.1412E+03,-604.29E+00,0.9593E+00,206.95E+00,9.8907E+00,1.9380E+03,2.0469E+03,-658.72E+00,0.9468E+00,206.82E+00,10.230E+00,2.0096E+03,2.1158E+03,-661.92E+00,0.9498E+00,206.85E+00,10.158E+00,6.0018E+03,6.3039E+03,-1.9249E+03,0.9521E+00
  730,2024/12/05,15:04:27,206.54E+00,10.325E+00,2.0446E+03,2.1326E+03,-606.09E+00,0.9588E+00,206.90E+00,9.8898E+00,1.9368E+03,2.0462E+03,-660.14E+00,0.9465E+00,206.87E+00,10.229E+00,2.0104E+03,2.1161E+03,-660.35E+00,0.9501E+00,206.77E+00,10.148E+00,5.9918E+03,6.2948E+03,-1.9266E+03,0.9519E+00
  731,2024/12/05,15:04:27,206.65E+00,10.340E+00,2.0495E+03,2.1368E+03,-604.59E+00,0.9591E+00,206.86E+00,9.8768E+00,1.9332E+03,2.0431E+03,-660.90E+00,0.9462E+00,206.94E+00,10.234E+00,2.0124E+03,2.1177E+03,-659.58E+00,0.9503E+00,206.81E+00,10.150E+00,5.9951E+03,6.2976E+03,-1.9251E+03,0.9520E+00
  732,2024/12/05,15:04:27,206.79E+00,10.365E+00,2.0565E+03,2.1434E+03,-604.14E+00,0.9595E+00,206.96E+00,9.8943E+00,1.9368E+03,2.0477E+03,-664.62E+00,0.9459E+00,206.91E+00,10.229E+00,2.0116E+03,2.1165E+03,-657.95E+00,0.9505E+00,206.89E+00,10.163E+00,6.0050E+03,6.3076E+03,-1.9267E+03,0.9520E+00
  733,2024/12/05,15:04:27,206.75E+00,10.357E+00,2.0545E+03,2.1412E+03,-603.31E+00,0.9595E+00,207.05E+00,9.8852E+00,1.9367E+03,2.0467E+03,-661.89E+00,0.9463E+00,206.87E+00,10.225E+00,2.0092E+03,2.1152E+03,-661.16E+00,0.9499E+00,206.89E+00,10.155E+00,6.0003E+03,6.3031E+03,-1.9264E+03,0.9520E+00
  734,2024/12/05,15:04:27,206.64E+00,10.342E+00,2.0501E+03,2.1370E+03,-603.29E+00,0.9593E+00,206.91E+00,9.8889E+00,1.9376E+03,2.0461E+03,-657.67E+00,0.9469E+00,206.89E+00,10.230E+00,2.0100E+03,2.1164E+03,-662.53E+00,0.9497E+00,206.81E+00,10.153E+00,5.9976E+03,6.2995E+03,-1.9235E+03,0.9521E+00
  735,2024/12/05,15:04:28,206.80E+00,10.345E+00,2.0521E+03,2.1392E+03,-604.41E+00,0.9593E+00,206.95E+00,9.8942E+00,1.9387E+03,2.0476E+03,-658.89E+00,0.9468E+00,206.98E+00,10.242E+00,2.0145E+03,2.1199E+03,-660.15E+00,0.9503E+00,206.91E+00,10.160E+00,6.0053E+03,6.3067E+03,-1.9235E+03,0.9522E+00
  736,2024/12/05,15:04:28,206.74E+00,10.337E+00,2.0495E+03,2.1370E+03,-605.21E+00,0.9591E+00,207.04E+00,9.8860E+00,1.9372E+03,2.0468E+03,-660.82E+00,0.9464E+00,206.92E+00,10.236E+00,2.0129E+03,2.1181E+03,-659.22E+00,0.9503E+00,206.90E+00,10.153E+00,5.9995E+03,6.3018E+03,-1.9252E+03,0.9520E+00
  737,2024/12/05,15:04:28,206.89E+00,10.368E+00,2.0586E+03,2.1451E+03,-603.18E+00,0.9597E+00,206.93E+00,9.8878E+00,1.9354E+03,2.0460E+03,-663.61E+00,0.9459E+00,206.88E+00,10.231E+00,2.0112E+03,2.1166E+03,-659.56E+00,0.9502E+00,206.90E+00,10.162E+00,6.0053E+03,6.3078E+03,-1.9264E+03,0.9520E+00
  738,2024/12/05,15:04:28,206.78E+00,10.354E+00,2.0552E+03,2.1411E+03,-600.19E+00,0.9599E+00,206.99E+00,9.8796E+00,1.9356E+03,2.0450E+03,-659.79E+00,0.9465E+00,206.93E+00,10.226E+00,2.0105E+03,2.1161E+03,-659.95E+00,0.9501E+00,206.90E+00,10.153E+00,6.0014E+03,6.3021E+03,-1.9199E+03,0.9523E+00
  739,2024/12/05,15:04:28,206.84E+00,10.356E+00,2.0557E+03,2.1420E+03,-601.89E+00,0.9597E+00,206.99E+00,9.8839E+00,1.9367E+03,2.0459E+03,-659.41E+00,0.9466E+00,206.93E+00,10.230E+00,2.0108E+03,2.1169E+03,-661.78E+00,0.9499E+00,206.92E+00,10.157E+00,6.0033E+03,6.3048E+03,-1.9231E+03,0.9522E+00
  740,2024/12/05,15:04:28,206.70E+00,10.345E+00,2.0513E+03,2.1382E+03,-603.23E+00,0.9594E+00,206.95E+00,9.8930E+00,1.9384E+03,2.0474E+03,-659.05E+00,0.9468E+00,206.93E+00,10.239E+00,2.0133E+03,2.1187E+03,-659.94E+00,0.9503E+00,206.86E+00,10.159E+00,6.0031E+03,6.3043E+03,-1.9222E+03,0.9522E+00
  741,2024/12/05,15:04:28,206.75E+00,10.350E+00,2.0529E+03,2.1399E+03,-604.03E+00,0.9593E+00,206.95E+00,9.8933E+00,1.9379E+03,2.0475E+03,-660.70E+00,0.9465E+00,206.93E+00,10.235E+00,2.0129E+03,2.1180E+03,-658.68E+00,0.9504E+00,206.88E+00,10.160E+00,6.0037E+03,6.3053E+03,-1.9234E+03,0.9522E+00
  742,2024/12/05,15:04:28,206.83E+00,10.357E+00,2.0558E+03,2.1421E+03,-602.19E+00,0.9597E+00,206.78E+00,9.8745E+00,1.9312E+03,2.0419E+03,-662.94E+00,0.9458E+00,206.84E+00,10.228E+00,2.0107E+03,2.1155E+03,-657.57E+00,0.9505E+00,206.82E+00,10.153E+00,5.9977E+03,6.2995E+03,-1.9227E+03,0.9521E+00
  743,2024/12/05,15:04:28,206.69E+00,10.346E+00,2.0528E+03,2.1384E+03,-599.10E+00,0.9600E+00,206.96E+00,9.8884E+00,1.9365E+03,2.0465E+03,-661.83E+00,0.9463E+00,206.87E+00,10.225E+00,2.0102E+03,2.1152E+03,-658.06E+00,0.9504E+00,206.84E+00,10.153E+00,5.9995E+03,6.3001E+03,-1.9190E+03,0.9523E+00
  744,2024/12/05,15:04:28,206.79E+00,10.355E+00,2.0556E+03,2.1413E+03,-599.79E+00,0.9600E+00,206.97E+00,9.8857E+00,1.9377E+03,2.0460E+03,-656.93E+00,0.9471E+00,206.87E+00,10.215E+00,2.0075E+03,2.1132E+03,-659.83E+00,0.9500E+00,206.88E+00,10.152E+00,6.0008E+03,6.3005E+03,-1.9166E+03,0.9524E+00
  745,2024/12/05,15:04:29,206.72E+00,10.362E+00,2.0554E+03,2.1420E+03,-602.92E+00,0.9596E+00,206.95E+00,9.8914E+00,1.9382E+03,2.0471E+03,-658.62E+00,0.9468E+00,206.85E+00,10.233E+00,2.0111E+03,2.1168E+03,-660.24E+00,0.9501E+00,206.84E+00,10.162E+00,6.0047E+03,6.3058E+03,-1.9218E+03,0.9523E+00
  746,2024/12/05,15:04:29,206.63E+00,10.333E+00,2.0481E+03,2.1351E+03,-603.11E+00,0.9593E+00,206.96E+00,9.8901E+00,1.9379E+03,2.0469E+03,-659.07E+00,0.9467E+00,206.88E+00,10.229E+00,2.0111E+03,2.1162E+03,-658.50E+00,0.9504E+00,206.83E+00,10.151E+00,5.9971E+03,6.2981E+03,-1.9207E+03,0.9522E+00
  747,2024/12/05,15:04:29,206.72E+00,10.353E+00,2.0532E+03,2.1401E+03,-603.45E+00,0.9594E+00,206.85E+00,9.8778E+00,1.9329E+03,2.0432E+03,-662.28E+00,0.9460E+00,206.89E+00,10.227E+00,2.0110E+03,2.1159E+03,-657.86E+00,0.9504E+00,206.82E+00,10.153E+00,5.9971E+03,6.2992E+03,-1.9236E+03,0.9521E+00
  748,2024/12/05,15:04:29,206.79E+00,10.356E+00,2.0553E+03,2.1414E+03,-601.20E+00,0.9598E+00,206.90E+00,9.8788E+00,1.9330E+03,2.0439E+03,-664.28E+00,0.9457E+00,206.88E+00,10.226E+00,2.0107E+03,2.1156E+03,-658.06E+00,0.9504E+00,206.86E+00,10.154E+00,5.9990E+03,6.3010E+03,-1.9235E+03,0.9521E+00
  749,2024/12/05,15:04:29,206.67E+00,10.346E+00,2.0519E+03,2.1383E+03,-601.47E+00,0.9596E+00,206.85E+00,9.8783E+00,1.9341E+03,2.0434E+03,-659.30E+00,0.9465E+00,206.88E+00,10.218E+00,2.0082E+03,2.1139E+03,-659.88E+00,0.9500E+00,206.80E+00,10.147E+00,5.9942E+03,6.2955E+03,-1.9206E+03,0.9521E+00
  750,2024/12/05,15:04:29,206.73E+00,10.351E+00,2.0524E+03,2.1399E+03,-605.69E+00,0.9591E+00,206.86E+00,9.8875E+00,1.9357E+03,2.0453E+03,-660.56E+00,0.9464E+00,206.88E+00,10.227E+00,2.0102E+03,2.1158E+03,-660.06E+00,0.9501E+00,206.82E+00,10.155E+00,5.9983E+03,6.3010E+03,-1.9263E+03,0.9520E+00
  751,2024/12/05,15:04:29,206.58E+00,10.321E+00,2.0438E+03,2.1321E+03,-607.32E+00,0.9586E+00,206.63E+00,9.8668E+00,1.9287E+03,2.0388E+03,-660.95E+00,0.9460E+00,206.94E+00,10.226E+00,2.0109E+03,2.1162E+03,-659.21E+00,0.9502E+00,206.72E+00,10.138E+00,5.9834E+03,6.2871E+03,-1.9275E+03,0.9517E+00
  752,2024/12/05,15:04:29,206.66E+00,10.327E+00,2.0458E+03,2.1343E+03,-607.96E+00,0.9586E+00,206.67E+00,9.8542E+00,1.9268E+03,2.0366E+03,-659.74E+00,0.9461E+00,206.89E+00,10.212E+00,2.0081E+03,2.1127E+03,-656.62E+00,0.9505E+00,206.74E+00,10.131E+00,5.9807E+03,6.2836E+03,-1.9243E+03,0.9518E+00
  753,2024/12/05,15:04:29,206.64E+00,10.347E+00,2.0500E+03,2.1380E+03,-606.92E+00,0.9589E+00,206.75E+00,9.8633E+00,1.9281E+03,2.0393E+03,-664.14E+00,0.9455E+00,206.88E+00,10.215E+00,2.0083E+03,2.1132E+03,-657.37E+00,0.9504E+00,206.76E+00,10.141E+00,5.9865E+03,6.2904E+03,-1.9284E+03,0.9517E+00
  754,2024/12/05,15:04:29,206.69E+00,10.344E+00,2.0498E+03,2.1379E+03,-607.43E+00,0.9588E+00,207.03E+00,9.8739E+00,1.9338E+03,2.0442E+03,-662.90E+00,0.9460E+00,206.94E+00,10.209E+00,2.0074E+03,2.1126E+03,-658.40E+00,0.9502E+00,206.89E+00,10.142E+00,5.9910E+03,6.2948E+03,-1.9287E+03,0.9517E+00
  755,2024/12/05,15:04:30,206.64E+00,10.332E+00,2.0463E+03,2.1349E+03,-608.60E+00,0.9585E+00,207.03E+00,9.8715E+00,1.9348E+03,2.0437E+03,-658.10E+00,0.9467E+00,206.90E+00,10.214E+00,2.0072E+03,2.1133E+03,-661.15E+00,0.9498E+00,206.86E+00,10.139E+00,5.9883E+03,6.2919E+03,-1.9279E+03,0.9518E+00
  756,2024/12/05,15:04:30,206.58E+00,10.331E+00,2.0448E+03,2.1343E+03,-611.41E+00,0.9581E+00,206.80E+00,9.8656E+00,1.9306E+03,2.0402E+03,-659.57E+00,0.9463E+00,206.87E+00,10.220E+00,2.0086E+03,2.1142E+03,-659.78E+00,0.9501E+00,206.75E+00,10.139E+00,5.9840E+03,6.2886E+03,-1.9308E+03,0.9516E+00
  757,2024/12/05,15:04:30,206.59E+00,10.332E+00,2.0443E+03,2.1344E+03,-613.62E+00,0.9578E+00,206.79E+00,9.8632E+00,1.9291E+03,2.0397E+03,-662.27E+00,0.9458E+00,206.88E+00,10.219E+00,2.0087E+03,2.1141E+03,-659.28E+00,0.9501E+00,206.75E+00,10.138E+00,5.9821E+03,6.2882E+03,-1.9352E+03,0.9513E+00
  758,2024/12/05,15:04:30,206.58E+00,10.344E+00,2.0475E+03,2.1369E+03,-611.64E+00,0.9582E+00,206.79E+00,9.8548E+00,1.9267E+03,2.0379E+03,-663.91E+00,0.9454E+00,206.86E+00,10.212E+00,2.0073E+03,2.1124E+03,-658.14E+00,0.9502E+00,206.74E+00,10.137E+00,5.9816E+03,6.2873E+03,-1.9337E+03,0.9514E+00
  759,2024/12/05,15:04:30,206.58E+00,10.345E+00,2.0478E+03,2.1370E+03,-611.15E+00,0.9582E+00,206.79E+00,9.8596E+00,1.9277E+03,2.0389E+03,-664.21E+00,0.9454E+00,206.92E+00,10.213E+00,2.0078E+03,2.1134E+03,-659.51E+00,0.9501E+00,206.77E+00,10.139E+00,5.9833E+03,6.2893E+03,-1.9349E+03,0.9513E+00
  760,2024/12/05,15:04:30,206.53E+00,10.345E+00,2.0467E+03,2.1365E+03,-612.96E+00,0.9580E+00,206.78E+00,9.8537E+00,1.9277E+03,2.0375E+03,-659.84E+00,0.9461E+00,206.94E+00,10.213E+00,2.0074E+03,2.1135E+03,-661.35E+00,0.9498E+00,206.75E+00,10.137E+00,5.9818E+03,6.2875E+03,-1.9342E+03,0.9514E+00
  761,2024/12/05,15:04:30,206.53E+00,10.345E+00,2.0462E+03,2.1365E+03,-614.49E+00,0.9577E+00,206.61E+00,9.8598E+00,1.9275E+03,2.0371E+03,-659.32E+00,0.9462E+00,206.88E+00,10.228E+00,2.0103E+03,2.1159E+03,-660.20E+00,0.9501E+00,206.67E+00,10.144E+00,5.9840E+03,6.2895E+03,-1.9340E+03,0.9514E+00
  762,2024/12/05,15:04:30,206.58E+00,10.348E+00,2.0462E+03,2.1377E+03,-618.70E+00,0.9572E+00,206.65E+00,9.8739E+00,1.9300E+03,2.0404E+03,-662.28E+00,0.9459E+00,206.84E+00,10.233E+00,2.0110E+03,2.1165E+03,-659.94E+00,0.9501E+00,206.69E+00,10.151E+00,5.9871E+03,6.2946E+03,-1.9409E+03,0.9512E+00
  763,2024/12/05,15:04:30,206.57E+00,10.362E+00,2.0507E+03,2.1406E+03,-613.96E+00,0.9580E+00,206.60E+00,9.8576E+00,1.9246E+03,2.0366E+03,-666.05E+00,0.9450E+00,206.83E+00,10.220E+00,2.0085E+03,2.1138E+03,-659.10E+00,0.9501E+00,206.67E+00,10.147E+00,5.9837E+03,6.2910E+03,-1.9391E+03,0.9512E+00
  764,2024/12/05,15:04:30,206.39E+00,10.361E+00,2.0487E+03,2.1385E+03,-613.16E+00,0.9580E+00,206.68E+00,9.8712E+00,1.9285E+03,2.0401E+03,-665.65E+00,0.9453E+00,206.82E+00,10.226E+00,2.0096E+03,2.1149E+03,-658.97E+00,0.9502E+00,206.63E+00,10.153E+00,5.9868E+03,6.2935E+03,-1.9378E+03,0.9513E+00
  765,2024/12/05,15:04:31,206.58E+00,10.357E+00,2.0492E+03,2.1396E+03,-615.29E+00,0.9578E+00,206.73E+00,9.8747E+00,1.9312E+03,2.0414E+03,-661.69E+00,0.9460E+00,206.79E+00,10.215E+00,2.0061E+03,2.1124E+03,-661.75E+00,0.9497E+00,206.70E+00,10.149E+00,5.9865E+03,6.2934E+03,-1.9387E+03,0.9512E+00
  766,2024/12/05,15:04:31,206.45E+00,10.351E+00,2.0469E+03,2.1371E+03,-614.29E+00,0.9578E+00,206.60E+00,9.8650E+00,1.9277E+03,2.0381E+03,-661.67E+00,0.9458E+00,206.89E+00,10.235E+00,2.0117E+03,2.1175E+03,-660.86E+00,0.9501E+00,206.65E+00,10.150E+00,5.9863E+03,6.2927E+03,-1.9368E+03,0.9513E+00
  767,2024/12/05,15:04:31,206.40E+00,10.339E+00,2.0436E+03,2.1340E+03,-614.56E+00,0.9576E+00,206.68E+00,9.8724E+00,1.9305E+03,2.0404E+03,-660.85E+00,0.9461E+00,206.87E+00,10.234E+00,2.0115E+03,2.1170E+03,-660.15E+00,0.9501E+00,206.65E+00,10.148E+00,5.9855E+03,6.2915E+03,-1.9356E+03,0.9514E+00
  768,2024/12/05,15:04:31,206.62E+00,10.354E+00,2.0494E+03,2.1393E+03,-613.54E+00,0.9580E+00,206.88E+00,9.8776E+00,1.9322E+03,2.0434E+03,-665.03E+00,0.9456E+00,206.88E+00,10.227E+00,2.0106E+03,2.1158E+03,-658.66E+00,0.9503E+00,206.79E+00,10.153E+00,5.9922E+03,6.2985E+03,-1.9372E+03,0.9514E+00
  769,2024/12/05,15:04:31,206.68E+00,10.370E+00,2.0547E+03,2.1433E+03,-610.07E+00,0.9586E+00,206.68E+00,9.8703E+00,1.9279E+03,2.0400E+03,-666.79E+00,0.9451E+00,206.94E+00,10.231E+00,2.0121E+03,2.1172E+03,-658.63E+00,0.9504E+00,206.77E+00,10.157E+00,5.9947E+03,6.3005E+03,-1.9355E+03,0.9515E+00
